"","sessionId","start","label","type"
"1948","fLN0n0XO/",58,"Attempt blocked. Jonathan Pitroipa (Rennes) right footed shot from the left side of the box is blocked. Assisted by Victor Hugo Montano.",1
"1949","fLN0n0XO/",58,"Attempt missed. Abdoulrazak Boukari (Rennes) right footed shot from outside the box misses to the right.",1
"1950","fLN0n0XO/",59,"Foul by Romain Danze (Rennes).",3
"1951","fLN0n0XO/",60,"Eric Bautheac (Dijon) wins a free kick on the left wing.",8
"1952","fLN0n0XO/",60,"Offside, Dijon. Benjamin Corgnet tries a through ball, but Thomas Guerbert is caught offside.",9
"1953","fLN0n0XO/",60,"Foul by Abdoulaye MAÂ©itAÂ© (Dijon).",3
"1954","fLN0n0XO/",61,"Romain Danze (Rennes) wins a free kick in the attacking half.",8
"1955","fLN0n0XO/",62,"Foul by Abdoulrazak Boukari (Rennes).",3
"1956","fLN0n0XO/",62,"Steven Paulle (Dijon) wins a free kick in the defensive half.",8
"1957","fLN0n0XO/",63,"Foul by Abdoulaye MAÂ©itAÂ© (Dijon).",3
"1958","fLN0n0XO/",63,"Victor Hugo Montano (Rennes) wins a free kick on the right wing.",8
"1959","fLN0n0XO/",64,"Foul by Benjamin Corgnet (Dijon).",3
"1960","fLN0n0XO/",64,"KAÂ©vin ThAÂ©ophile-Catherine (Rennes) wins a free kick in the defensive half.",8
"1961","fLN0n0XO/",64,"Attempt missed. Benjamin Corgnet (Dijon) right footed shot from outside the box is just a bit too high.",1
"1962","fLN0n0XO/",65,"Foul by Victor Hugo Montano (Rennes).",3
"1963","fLN0n0XO/",65,"Younousse Sankhare (Dijon) wins a free kick in the defensive half.",8
"1964","fLN0n0XO/",66,"Attempt missed. Brice Jovial (Dijon) right footed shot from outside the box is close, but misses to the left. Assisted by Eric Bautheac.",1
"1965","fLN0n0XO/",66,"Attempt missed. Brice Jovial (Dijon) right footed shot from outside the box is close, but misses to the right.",1
"1966","fLN0n0XO/",66,"Substitution, Dijon. Daisuke Matsui replaces Gregory Thil.",7
"1967","fLN0n0XO/",67,"Substitution, Dijon. Christophe Mandanne replaces Thomas Guerbert.",7
"1968","fLN0n0XO/",67,"Substitution, Dijon. Raphael Caceres replaces Eric Bautheac.",7
"1969","fLN0n0XO/",67,"Foul by Jonathan Pitroipa (Rennes).",3
"1970","fLN0n0XO/",71,"Samuel Souprayen (Dijon) wins a free kick in the defensive half.",8
"1971","fLN0n0XO/",72,"Hand ball by Brice Jovial (Dijon).",10
"1972","fLN0n0XO/",73,"Foul by Benjamin Corgnet (Dijon).",3
"1973","fLN0n0XO/",73,"Tongo Hamed Doumbia (Rennes) wins a free kick in the attacking half.",8
"1974","fLN0n0XO/",73,"Foul by Brice Jovial (Dijon).",3
"1975","fLN0n0XO/",74,"Tongo Hamed Doumbia (Rennes) wins a free kick in the defensive half.",8
"1976","fLN0n0XO/",75,"Substitution, Rennes. Georges Mandjeck replaces Tongo Hamed Doumbia.",7
"1977","fLN0n0XO/",78,"Corner,  Rennes. Conceded by Steven Paulle.",2
"1978","fLN0n0XO/",78,"Goal!  Dijon 1, Rennes 4. Kader Mangane (Rennes) header from very close range to the bottom right corner. Assisted by Julien FAÂ©ret with a cross following a corner.",1
"1979","fLN0n0XO/",81,"Attempt saved. Raphael Caceres (Dijon) right footed shot from outside the box is saved in the top left corner. Assisted by Brice Jovial.",1
"1980","fLN0n0XO/",81,"Corner,  Dijon. Conceded by Benoit Costil.",2
"1981","fLN0n0XO/",81,"Foul by Georges Mandjeck (Rennes).",3
"1982","fLN0n0XO/",82,"Younousse Sankhare (Dijon) wins a free kick in the defensive half.",8
"1983","fLN0n0XO/",83,"Corner,  Dijon. Conceded by Georges Mandjeck.",2
"1984","fLN0n0XO/",83,"Substitution, Rennes. Alexander Tettey replaces Abdoulrazak Boukari.",7
"1985","fLN0n0XO/",83,"Brice Jovial (Dijon) wins a free kick on the left wing.",8
"1986","fLN0n0XO/",85,"Foul by Kader Mangane (Rennes).",3
"1987","fLN0n0XO/",86,"Attempt missed. Samuel Souprayen (Dijon) left footed shot from outside the box is high and wide to the left. Assisted by Daisuke Matsui following a set piece situation.",1
"1988","fLN0n0XO/",87,"Goal!  Dijon 1, Rennes 5. Alexander Tettey (Rennes) right footed shot from the right side of the box to the centre of the goal. Assisted by Romain Danze.",1
"1989","fLN0n0XO/",88,"Corner,  Dijon. Conceded by Kader Mangane.",2
"1990","fLN0n0XO/",88,"John Boye (Rennes) is shown the yellow card.",4
"1991","fLN0n0XO/",90,"Foul by Raphael Caceres (Dijon).",3
"1992","fLN0n0XO/",90,"KAÂ©vin ThAÂ©ophile-Catherine (Rennes) wins a free kick in the defensive half.",8
"1993","fLN0n0XO/",90,"Offside, Dijon. Benjamin Corgnet tries a through ball, but Raphael Caceres is caught offside.",9
"1994","fLN0n0XO/",90,"Abdoulaye MAÂ©itAÂ© (Dijon) wins a free kick in the defensive half.",8
"1995","fLN0n0XO/",90,"Foul by Victor Hugo Montano (Rennes).",3
"1996","fLN0n0XO/",90,"Attempt blocked. Raphael Caceres (Dijon) right footed shot from outside the box is blocked. Assisted by Christophe Mandanne.",1
"1997","fLN0n0XO/",90,"Foul by Yann M'Vila (Rennes).",3
"1998","fLN0n0XO/",90,"Younousse Sankhare (Dijon) wins a free kick in the defensive half.",8
"1999","fLN0n0XO/",90,"Foul by Brice Jovial (Dijon).",3
"2000","fLN0n0XO/",90,"Georges Mandjeck (Rennes) wins a free kick in the defensive half.",8
"2001","K4vgcjya/",1,"Marco Caligiuri (FSV Mainz) wins a free kick in the defensive half.",8
"2002","K4vgcjya/",1,"Offside, FSV Mainz. Marco Caligiuri tries a through ball, but Sami Allagui is caught offside.",9
"2003","K4vgcjya/",1,"Foul by Lars Bender (Bayer Leverkusen).",3
"2004","K4vgcjya/",3,"Attempt saved. Andreas Ivanschitz (FSV Mainz) left footed shot from outside the box is saved in the bottom right corner. Assisted by Elkin Soto.",1
"2005","K4vgcjya/",3,"Corner,  FSV Mainz. Conceded by Fabian Giefer.",2
"2006","K4vgcjya/",4,"Attempt missed. Nikolce Noveski (FSV Mainz) header from a difficult angle on the left is close, but misses to the left. Assisted by Zoltan Stieber with a cross.",1
"2007","K4vgcjya/",7,"Foul by Elkin Soto (FSV Mainz).",3
"2008","K4vgcjya/",7,"Renato Augusto (Bayer Leverkusen) wins a free kick on the right wing.",8
"2009","K4vgcjya/",7,"Attempt saved. Stefan Reinartz (Bayer Leverkusen) header from the centre of the box is saved in the bottom left corner. Assisted by Michal Kadlec with a cross.",1
"2010","K4vgcjya/",7,"Corner,  Bayer Leverkusen. Conceded by Heinz Muller.",2
"2011","K4vgcjya/",9,"Andreas Ivanschitz (FSV Mainz) wins a free kick in the attacking half.",8
"2012","K4vgcjya/",9,"Foul by Omer Toprak (Bayer Leverkusen).",3
"2013","K4vgcjya/",10,"Eugen Polanski (FSV Mainz) wins a free kick on the right wing.",8
"2014","K4vgcjya/",10,"Bo Svensson (FSV Mainz) wins a free kick in the defensive half.",8
"2015","K4vgcjya/",10,"Foul by Renato Augusto (Bayer Leverkusen).",3
"2016","K4vgcjya/",11,"Andre Schurrle (Bayer Leverkusen) wins a free kick in the defensive half.",8
"2017","K4vgcjya/",12,"Elkin Soto (FSV Mainz) wins a free kick on the left wing.",8
"2018","K4vgcjya/",12,"Corner,  FSV Mainz. Conceded by Stefan Reinartz.",2
"2019","K4vgcjya/",13,"Attempt blocked. Sami Allagui (FSV Mainz) with an attempt from the centre of the box is blocked. Assisted by Zoltan Stieber with a cross.",1
"2020","K4vgcjya/",14,"Attempt missed. Sami Allagui (FSV Mainz) header from the centre of the box is too high. Assisted by Zdenek Pospech with a cross.",1
"2021","K4vgcjya/",15,"Attempt saved. Sidney Sam (Bayer Leverkusen) left footed shot from outside the box is saved in the bottom left corner. Assisted by Daniel Schwaab.",1
"2022","K4vgcjya/",16,"Attempt missed. Eugen Polanski (FSV Mainz) left footed shot from outside the box misses to the right. Assisted by Sami Allagui.",1
"2023","K4vgcjya/",19,"Attempt missed. Zdenek Pospech (FSV Mainz) right footed shot from long range on the right misses to the left. Assisted by Marco Caligiuri.",1
"2024","K4vgcjya/",22,"Foul by Bo Svensson (FSV Mainz).",3
"2025","K4vgcjya/",22,"Eren Derdiyok (Bayer Leverkusen) wins a free kick in the attacking half.",8
"2026","K4vgcjya/",23,"Attempt blocked. Lars Bender (Bayer Leverkusen) header from the right side of the six yard box is blocked. Assisted by Michal Kadlec with a cross.",1
"2027","K4vgcjya/",23,"Corner,  Bayer Leverkusen. Conceded by Nikolce Noveski.",2
"2028","K4vgcjya/",24,"Attempt missed. Elkin Soto (FSV Mainz) left footed shot from outside the box is too high. Assisted by Eugen Polanski.",1
"2029","K4vgcjya/",25,"Eren Derdiyok (Bayer Leverkusen) wins a free kick in the attacking half.",8
"2030","K4vgcjya/",27,"Foul by Bo Svensson (FSV Mainz).",3
"2031","K4vgcjya/",27,"Bo Svensson (FSV Mainz) is shown the yellow card for a bad foul.",4
"2032","K4vgcjya/",27,"Sidney Sam (Bayer Leverkusen) wins a free kick in the attacking half.",8
"2033","K4vgcjya/",28,"Foul by Eugen Polanski (FSV Mainz).",3
"2034","K4vgcjya/",29,"Foul by Zdenek Pospech (FSV Mainz).",3
"2035","K4vgcjya/",29,"Andre Schurrle (Bayer Leverkusen) wins a free kick in the attacking half.",8
"2036","K4vgcjya/",30,"Attempt missed. Eren Derdiyok (Bayer Leverkusen) right footed shot from outside the box is high and wide to the left from a direct free kick.",1
"2037","K4vgcjya/",31,"Offside, Bayer Leverkusen. Renato Augusto tries a through ball, but Andre Schurrle is caught offside.",9
"2038","K4vgcjya/",32,"Goal!  FSV Mainz 1, Bayer Leverkusen 0. Sami Allagui (FSV Mainz) right footed shot from the right side of the box to the bottom right corner.",1
"2039","K4vgcjya/",32,"Attempt missed. Marco Caligiuri (FSV Mainz) right footed shot from outside the box is high and wide to the right.",1
"2040","K4vgcjya/",37,"Foul by Eugen Polanski (FSV Mainz).",3
"2041","K4vgcjya/",37,"Lars Bender (Bayer Leverkusen) wins a free kick on the left wing.",8
"2042","K4vgcjya/",38,"Attempt missed. Andre Schurrle (Bayer Leverkusen) right footed shot from long range on the left is too high from a direct free kick.",1
"2043","K4vgcjya/",39,"Sami Allagui (FSV Mainz) wins a free kick on the right wing.",8
"2044","K4vgcjya/",39,"Foul by Eren Derdiyok (Bayer Leverkusen).",3
"2045","K4vgcjya/",40,"Zdenek Pospech (FSV Mainz) wins a free kick on the right wing.",8
"2046","K4vgcjya/",40,"Foul by Simon Rolfes (Bayer Leverkusen).",3
"2047","K4vgcjya/",41,"Corner,  FSV Mainz. Conceded by Michal Kadlec.",2
"2048","K4vgcjya/",42,"Attempt blocked. Andreas Ivanschitz (FSV Mainz) left footed shot from outside the box is blocked. Assisted by Sami Allagui.",1
"2049","K4vgcjya/",43,"Marco Caligiuri (FSV Mainz) wins a free kick in the attacking half.",8
"2050","K4vgcjya/",43,"Foul by Renato Augusto (Bayer Leverkusen).",3
"2051","K4vgcjya/",43,"Renato Augusto (Bayer Leverkusen) is shown the yellow card for a bad foul.",4
"2052","K4vgcjya/",45,"Marcel Risse (FSV Mainz) wins a free kick in the defensive half.",8
"2053","K4vgcjya/",45,"Foul by Zdenek Pospech (FSV Mainz).",3
"2054","K4vgcjya/",45,"Substitution, FSV Mainz. Niko Bungert replaces Bo Svensson because of an injury.",7
"2055","K4vgcjya/",45,"Foul by Michal Kadlec (Bayer Leverkusen).",3
"2056","K4vgcjya/",45,"Andre Schurrle (Bayer Leverkusen) wins a free kick in the defensive half.",8
"2057","K4vgcjya/",46,"Attempt blocked. Zdenek Pospech (FSV Mainz) right footed shot from outside the box is blocked.",1
"2058","K4vgcjya/",46,"Corner,  FSV Mainz. Conceded by Simon Rolfes.",2
"2059","K4vgcjya/",47,"Attempt blocked. Andreas Ivanschitz (FSV Mainz) left footed shot from outside the box is blocked. Assisted by Zoltan Stieber.",1
"2060","K4vgcjya/",47,"Foul by Niko Bungert (FSV Mainz).",3
"2061","K4vgcjya/",47,"Attempt blocked. Simon Rolfes (Bayer Leverkusen) left footed shot from outside the box is blocked. Assisted by Daniel Schwaab.",1
"2062","K4vgcjya/",47,"Simon Rolfes (Bayer Leverkusen) wins a free kick in the attacking half.",8
"2063","K4vgcjya/",49,"Zoltan Stieber (FSV Mainz) wins a free kick on the left wing.",8
"2064","K4vgcjya/",49,"Attempt missed. Eren Derdiyok (Bayer Leverkusen) right footed shot from outside the box is high and wide to the right from a direct free kick.",1
"2065","K4vgcjya/",49,"Foul by Daniel Schwaab (Bayer Leverkusen).",3
"2066","K4vgcjya/",50,"Attempt saved. Marcel Risse (FSV Mainz) right footed shot from long range on the left is saved in the bottom left corner.",1
"2067","K4vgcjya/",51,"Foul by Sami Allagui (FSV Mainz).",3
"2068","K4vgcjya/",51,"Renato Augusto (Bayer Leverkusen) wins a free kick in the defensive half.",8
"2069","K4vgcjya/",53,"Eugen Polanski (FSV Mainz) wins a free kick in the defensive half.",8
"2070","K4vgcjya/",53,"Foul by Simon Rolfes (Bayer Leverkusen).",3
"2071","K4vgcjya/",54,"Attempt missed. Marco Caligiuri (FSV Mainz) right footed shot from the left side of the box is close, but misses to the right. Assisted by Zoltan Stieber.",1
"2072","K4vgcjya/",54,"Zdenek Pospech (FSV Mainz) wins a free kick on the right wing.",8
"2073","K4vgcjya/",54,"Foul by Andre Schurrle (Bayer Leverkusen).",3
"2074","K4vgcjya/",55,"Offside, FSV Mainz. Andreas Ivanschitz tries a through ball, but Zoltan Stieber is caught offside.",9
"2075","K4vgcjya/",55,"Marcel Risse (FSV Mainz) wins a free kick in the defensive half.",8
"2076","K4vgcjya/",55,"Foul by Simon Rolfes (Bayer Leverkusen).",3
"2077","K4vgcjya/",57,"Sami Allagui (FSV Mainz) wins a free kick on the left wing.",8
"2078","K4vgcjya/",57,"Foul by Stefan Reinartz (Bayer Leverkusen).",3
"2079","K4vgcjya/",58,"Attempt saved. Marcel Risse (FSV Mainz) right footed shot from a difficult angle and long range on the left is saved in the centre of the goal.",1
"2080","K4vgcjya/",58,"Offside, FSV Mainz. Eugen Polanski tries a through ball, but Sami Allagui is caught offside.",9
"2081","K4vgcjya/",60,"Foul by Nikolce Noveski (FSV Mainz).",3
"2082","K4vgcjya/",60,"Substitution, Bayer Leverkusen. Nicolai Jorgensen replaces Simon Rolfes.",7
"2083","K4vgcjya/",60,"Andre Schurrle (Bayer Leverkusen) wins a free kick in the attacking half.",8
"2084","K4vgcjya/",61,"Attempt saved. Andreas Ivanschitz (FSV Mainz) left footed shot from outside the box is saved in the top right corner. Assisted by Zdenek Pospech.",1
"2085","K4vgcjya/",61,"Offside, FSV Mainz. Andreas Ivanschitz tries a through ball, but Zdenek Pospech is caught offside.",9
"2086","K4vgcjya/",61,"Offside, Bayer Leverkusen. Andre Schurrle tries a through ball, but Sidney Sam is caught offside.",9
"2087","K4vgcjya/",62,"Sami Allagui (FSV Mainz) wins a free kick on the right wing.",8
"2088","K4vgcjya/",62,"Attempt missed. Zoltan Stieber (FSV Mainz) left footed shot from long range on the right is close, but misses to the right from a direct free kick.",1
"2089","K4vgcjya/",62,"Foul by Michal Kadlec (Bayer Leverkusen).",3
"2090","K4vgcjya/",64,"Foul by Marcel Risse (FSV Mainz).",3
"2091","K4vgcjya/",64,"Renato Augusto (Bayer Leverkusen) wins a free kick in the defensive half.",8
"2092","K4vgcjya/",65,"Foul by Andreas Ivanschitz (FSV Mainz).",3
